#2Awesome	group interest	0.899	0.857	1.075	71.671	0.052	0.013	0.016	0.984	8.055	7.702	1.750	7.322	1.000	0.044	0.121	0.829	0.187
#3wordsbetterthanIloveyou	group interest	0.820	0.832	1.028	76.052	0.575	0.041	0.028	0.990	8.427	8.456	1.289	6.667	1.000	0.007	0.100	0.893	0.228
#4HSepang	group interest	0.661	1.000	1.177	51.587	0.718	0.077	0.011	0.892	9.095	8.438	2.236	7.894	1.000	0.055	0.124	0.820	0.082
#60daysinjail	group interest	0.503	0.592	1.803	74.293	1.758	0.000	0.433	0.962	6.267	6.555	3.453	8.024	1.000	0.007	0.077	0.917	0.156
#7YearsOfBaby	commemoratives	0.080	0.411	1.115	72.392	0.920	0.072	0.016	0.973	7.717	5.440	1.992	9.681	1.000	0.132	0.121	0.747	-0.048
#80sSongsForCountries	group interest	0.869	0.900	1.819	78.597	1.638	0.027	0.023	0.991	7.626	7.295	3.131	7.171	1.000	0.041	0.110	0.849	0.167
Republican Retreat	news	0.728	0.748	1.162	88.794	87.288	0.080	0.028	0.987	8.736	8.270	2.577	9.038	1.000	0.115	0.062	0.823	-0.086
#RepublicDay	commemoratives	0.714	0.734	0.083	90.867	85.342	0.030	0.500	0.538	9.528	9.040	5.616	8.542	1.000	0.060	0.097	0.842	0.090
Resident Evil 7	group interest	0.667	0.670	1.722	88.703	124.593	0.018	0.209	0.949	8.724	7.932	4.924	9.446	1.000	0.005	0.196	0.799	0.391
#resist	news	0.325	0.589	0.355	72.584	147.684	0.035	0.758	0.978	8.720	7.047	5.694	8.069	1.000	0.313	0.084	0.603	-0.556
#restorationman	live events	0.788	0.728	2.852	99.288	92.016	0.054	0.255	0.946	9.267	8.752	5.722	9.202	1.000	0.092	0.093	0.815	-0.015
#rhoa	live events	0.430	0.500	2.549	99.706	88.381	0.131	0.070	0.972	9.243	8.303	4.411	8.830	1.000	0.047	0.108	0.845	0.122
Richard Spencer	news	0.392	0.424	1.333	81.286	43.978	0.114	0.051	0.974	8.821	7.783	3.267	9.903	1.000	0.100	0.107	0.792	-0.010
#Ridge	group interest	0.874	0.886	0.341	97.487	86.980	0.028	0.088	1.028	9.458	9.234	2.673	8.007	1.000	0.080	0.054	0.867	-0.081
RIP Q	news	0.995	0.934	1.886	101.929	86.990	0.197	0.091	0.990	8.921	8.793	3.950	8.750	1.000	0.076	0.126	0.799	0.118
#RLhfctor	live events	0.873	0.884	0.111	87.478	87.230	0.008	0.073	0.967	9.493	9.301	3.895	6.322	1.000	0.039	0.034	0.927	-0.021
#RoadsPolice2017	live events	0.429	0.429	1.143	43.156	447.481	0.156	0.338	0.987	5.391	5.499	1.636	5.379	1.000	0.001	0.006	0.993	0.011
Robbie Brady	news	0.567	0.633	1.267	101.404	143.658	0.033	0.150	0.979	6.491	6.726	2.779	8.843	1.000	0.043	0.084	0.873	0.084
Robbie Davies	live events	0.450	0.525	0.651	90.798	89.305	0.106	0.527	0.972	9.149	7.874	4.923	7.718	1.000	0.022	0.138	0.840	0.276
Robbie Savage	live events	0.485	0.491	0.528	83.859	91.756	0.040	0.382	0.859	8.858	7.959	4.687	8.723	1.000	0.060	0.092	0.849	0.083
Robert Hannigan	news	0.810	0.825	0.148	103.298	86.717	0.015	0.060	0.975	9.581	9.292	3.164	7.110	1.000	0.259	0.096	0.645	-0.440
Robert Snodgrass	news	0.840	0.969	0.089	82.459	90.822	0.026	0.257	0.942	9.359	9.136	4.640	6.526	1.000	0.034	0.017	0.950	-0.024
#ROCMiami	live events	0.812	0.982	0.229	95.956	90.128	0.016	0.237	0.974	9.396	9.086	5.107	6.728	1.000	0.007	0.109	0.884	0.245
Rod Stewart	live events	0.521	0.578	1.437	72.113	63.572	0.099	0.144	0.982	9.079	8.605	3.405	8.867	1.000	0.047	0.125	0.828	0.182
#RodentiaAMovieOrSong	group interest	0.910	1.000	0.075	83.702	87.160	0.065	0.028	1.010	9.537	9.391	2.538	6.241	1.000	0.112	0.097	0.791	-0.139
Roger Federer	live events	0.196	0.229	1.030	49.967	95.846	0.025	0.019	0.992	7.407	5.536	1.348	8.458	1.000	0.051	0.066	0.883	0.019
#Rolex24	live events	0.805	0.874	1.068	103.500	183.516	0.032	0.153	0.995	8.423	8.078	3.488	7.973	1.000	0.063	0.131	0.805	0.221
Ronald Koeman	news	0.634	0.676	1.534	71.344	97.768	0.042	0.285	0.961	8.725	8.346	3.938	8.897	1.000	0.012	0.086	0.902	0.171
Ronnie OSullivan	live events	0.746	0.872	0.574	92.472	102.047	0.003	0.292	0.962	9.261	8.913	3.921	7.556	1.000	0.052	0.072	0.876	0.124
#Rooney250	group interest	0.606	0.654	0.363	77.439	97.807	0.017	0.455	0.983	9.424	8.704	4.124	6.400	1.000	0.111	0.120	0.768	-0.037
Rory McGrath	news	0.824	0.839	1.351	69.768	99.246	0.031	0.105	1.008	8.585	8.119	2.420	7.586	1.000	0.004	0.099	0.897	0.219
Ross Brawn	news	0.615	0.685	0.111	101.191	88.292	0.065	0.282	0.997	9.306	8.587	5.222	8.173	1.000	0.160	0.076	0.765	-0.251
Ross McCormack	news	0.672	0.826	0.636	90.785	179.846	0.000	0.610	0.964	8.183	7.534	3.519	7.429	1.000	0.001	0.094	0.905	0.266
#RoyalBankBoost	live events	0.721	0.751	0.455	100.553	88.161	0.025	0.239	0.997	9.422	8.956	3.158	7.239	1.000	0.131	0.059	0.810	-0.223
#RSAeducation	live events	0.534	0.613	1.214	94.532	89.402	0.038	0.104	0.931	6.853	6.462	2.927	9.297	1.000	0.018	0.169	0.813	0.338
#RSALies	live events	0.339	0.452	1.153	107.685	283.492	0.218	0.202	0.919	5.022	4.523	2.413	8.918	1.000	0.026	0.125	0.849	0.256
#RussianFilmTitles	group interest	0.303	0.445	1.123	91.168	227.071	0.168	0.206	0.903	5.903	5.645	2.617	8.974	1.000	0.105	0.077	0.818	-0.086
Ruth Negga	news	0.450	0.456	1.256	51.171	103.541	0.038	0.026	1.000	8.565	7.393	2.099	8.060	1.000	0.051	0.058	0.891	0.016
Ryan Christie	news	0.893	0.909	0.427	101.367	91.802	0.078	0.096	1.003	9.460	9.320	4.029	7.679	1.000	0.019	0.171	0.810	0.452
Ryan Grant	news	0.721	0.736	0.261	83.086	89.695	0.043	0.183	0.896	9.406	8.953	3.538	7.490	1.000	0.018	0.124	0.858	0.257
Ryan Kent	live events	0.675	0.717	0.156	100.291	91.842	0.086	0.325	0.901	9.487	8.977	6.248	8.382	1.000	0.087	0.189	0.725	0.234
Ryan Mason	live events	0.628	0.660	0.253	63.617	94.590	0.021	0.237	0.949	9.198	8.546	5.407	7.960	1.000	0.043	0.087	0.870	0.121
Saddleworth Moor	news	0.727	0.739	0.253	99.437	102.241	0.029	0.138	0.971	9.253	8.774	3.352	7.820	1.000	0.071	0.125	0.805	0.117
Sadio Mane	live events	0.327	0.962	0.178	72.613	89.417	0.028	0.947	0.920	9.355	7.791	6.079	6.383	1.000	0.098	0.014	0.888	-0.193
Saido Berahino	news	0.667	0.727	0.475	93.444	359.535	0.040	0.394	1.000	7.390	6.745	3.841	7.763	1.000	0.039	0.073	0.888	0.078
#saintsfc	live events	0.886	0.899	0.241	94.541	112.674	0.041	0.190	0.975	8.850	8.646	5.239	7.000	1.000	0.009	0.026	0.965	0.043
Sam Morsy	live events	0.820	0.849	1.506	72.608	104.081	0.035	0.358	0.980	8.740	8.508	3.464	8.529	1.000	0.018	0.102	0.879	0.185
Sam Warburton	news	0.582	0.614	0.598	85.900	115.495	0.013	0.270	0.794	8.533	7.989	2.904	8.206	1.000	0.020	0.126	0.855	0.280
San Antonio	news	0.294	0.987	0.190	83.056	90.957	0.041	0.754	0.927	9.120	7.569	5.955	7.661	1.000	0.111	0.072	0.817	-0.068
#SanversIsBack	live events	0.821	0.840	0.185	86.236	97.649	0.003	0.541	0.932	9.414	9.116	5.645	7.169	1.000	0.124	0.070	0.805	-0.174
Sarah Lancashire	live events	0.763	0.779	1.771	63.209	144.458	0.036	0.060	1.000	8.320	8.254	2.271	6.698	1.000	0.165	0.066	0.769	-0.221
#saturdaynight	group interest	0.864	0.872	1.390	101.484	90.967	0.005	0.123	0.992	9.166	8.928	3.535	7.260	1.000	0.004	0.311	0.686	0.639
#SAvSL	live events	0.328	0.410	3.283	93.614	123.546	0.072	0.461	0.939	9.072	7.128	8.073	10.068	1.000	0.012	0.154	0.833	0.293
#sbcdemoday	live events	0.290	0.331	1.615	74.029	115.462	0.083	0.121	1.000	8.530	6.767	3.551	8.988	1.000	0.043	0.088	0.869	0.096
Scarlett Johansson	news	0.514	0.679	1.880	80.106	101.506	0.103	0.302	0.883	7.510	6.911	4.773	9.068	1.000	0.006	0.134	0.860	0.285
School of Rock	live events	0.760	0.778	0.629	104.653	217.623	0.000	0.335	1.000	8.351	7.946	4.216	6.641	1.000	0.021	0.106	0.873	0.256
#schoolfunding	live events	0.588	0.601	0.160	62.491	92.616	0.025	0.155	0.939	9.474	8.781	5.969	8.023	1.000	0.036	0.060	0.904	0.056
#ScienceMarch	news	0.554	0.604	1.933	104.300	151.717	0.100	0.446	0.963	8.002	7.555	4.939	9.076	1.000	0.064	0.043	0.893	-0.052
#scotnight	live events	0.875	0.891	1.804	91.249	96.814	0.029	0.326	0.976	9.289	9.076	3.764	7.708	1.000	0.055	0.063	0.883	-0.037
#scotsman200	live events	0.684	0.722	1.425	95.695	97.639	0.171	0.061	0.965	8.476	8.396	2.901	9.021	1.000	0.063	0.095	0.842	0.084
#ScotSquad	live events	0.580	0.785	1.614	94.630	95.895	0.047	0.304	0.759	8.526	8.251	4.039	8.454	1.000	0.018	0.132	0.849	0.288
Scott Sinclair	live events	0.417	0.448	1.142	67.746	94.907	0.096	0.101	0.964	7.515	6.849	2.271	9.324	1.000	0.050	0.121	0.829	0.129
#ScottishCup	live events	0.543	0.508	0.140	66.865	93.526	0.092	0.079	0.944	9.470	8.502	4.862	8.374	1.000	0.026	0.113	0.861	0.186
#SDLive	live events	0.570	0.679	1.703	83.546	97.549	0.040	0.125	0.950	8.456	7.495	4.315	9.152	1.000	0.016	0.101	0.883	0.199
Sean Dyche	live events	0.394	0.405	1.253	67.584	100.356	0.103	0.014	0.997	9.260	7.619	2.705	8.797	1.000	0.065	0.174	0.760	0.217
Sean Spicer	news	0.777	0.803	0.205	89.233	94.723	0.015	0.008	0.995	9.547	9.204	2.315	7.469	1.000	0.163	0.100	0.737	-0.134
#SeanSpicer	news	0.825	0.845	0.095	105.325	92.392	0.048	0.107	0.993	9.519	9.221	5.362	8.896	1.000	0.120	0.075	0.805	-0.116
#SeanSpicerAFilm	group interest	0.835	0.838	1.992	98.416	95.152	0.113	0.087	0.828	8.812	8.489	4.900	9.292	1.000	0.096	0.050	0.854	-0.116
#SEConf17	live events	0.516	0.524	1.078	52.719	98.992	0.011	0.016	0.997	8.762	7.839	1.633	8.646	1.000	0.158	0.059	0.783	-0.119
#SelfieForCindy	group interest	0.649	0.697	1.475	87.879	93.679	0.035	0.207	0.955	6.425	6.293	3.926	9.185	1.000	0.007	0.213	0.780	0.450
#selfieforseb	group interest	0.179	0.229	1.007	49.861	132.557	0.032	0.189	0.975	8.067	6.134	1.172	8.137	1.000	0.053	0.132	0.815	0.128
#SelfiesForAlly	group interest	0.569	0.621	1.246	64.237	175.986	0.043	0.114	1.005	6.113	3.906	2.770	8.736	1.000	0.047	0.155	0.797	0.223
Selhurst Park	live events	0.608	0.635	1.000	68.189	501.986	0.000	0.081	0.946	6.912	6.044	1.316	7.461	1.000	0.014	0.277	0.709	0.501
#SeoulMusicAwards	live events	0.676	0.706	1.385	91.268	94.167	0.028	0.304	0.866	9.252	8.925	3.570	7.756	1.000	0.014	0.028	0.957	0.042
Serena Williams	live events	0.972	0.972	1.722	98.375	516.764	0.042	0.056	0.958	7.122	7.080	3.599	8.091	1.000	0.012	0.163	0.825	0.358
#Serena	live events	0.577	0.832	0.453	87.745	271.686	0.022	0.533	0.942	7.670	6.636	4.039	7.727	1.000	0.023	0.087	0.890	0.170
Sergio Ramos	live events	0.702	0.756	2.487	86.863	96.769	0.277	0.047	1.023	8.893	8.621	3.159	7.402	1.000	0.039	0.084	0.876	0.128
Seth Rollins	live events	0.879	0.879	0.152	94.212	566.106	0.000	0.045	1.061	6.568	6.315	3.646	6.940	1.000	0.004	0.075	0.921	0.169
Seumas Milne	news	0.153	0.168	0.795	84.717	108.038	0.055	1.084	0.977	9.240	5.735	4.874	7.187	1.000	0.027	0.055	0.919	0.082
#SGTNN2	group interest	0.678	0.746	0.170	95.931	94.898	0.038	0.624	0.911	9.210	8.762	5.118	8.126	1.000	0.059	0.074	0.867	0.008
Shadow Cabinet	news	0.686	0.873	1.131	63.608	153.143	0.229	0.686	1.020	5.401	4.798	1.782	6.894	1.000	0.026	0.087	0.887	0.128
#ShadowhuntersChat	live events	0.672	0.774	0.145	102.348	94.053	0.083	0.346	1.008	9.453	8.945	4.660	8.428	1.000	0.098	0.061	0.841	-0.122
#ShakespeareSunday	group interest	0.821	0.847	1.171	77.159	110.526	0.118	0.100	0.944	8.045	7.810	2.184	8.643	1.000	0.084	0.109	0.807	0.079
Shane Long	live events	0.523	0.659	1.602	102.489	213.722	0.085	0.153	0.886	6.562	5.530	4.245	9.117	1.000	0.058	0.166	0.777	0.259
#ShapedWhoIAmToday	group interest	0.378	0.435	0.519	79.586	102.016	0.068	0.292	0.962	9.395	7.989	4.131	7.955	1.000	0.046	0.147	0.807	0.281
#sharedownership	group interest	0.512	0.551	1.774	75.961	104.135	0.014	0.039	0.994	9.049	8.191	3.716	8.887	1.000	0.066	0.084	0.850	0.075
Sheyi Ojo	group interest	0.534	0.701	1.709	99.203	95.884	0.159	0.423	0.975	7.924	7.740	4.822	9.456	1.000	0.011	0.133	0.856	0.310
#SickAnimals	group interest	0.586	0.629	0.480	93.891	108.291	0.089	0.209	0.857	9.139	8.378	4.373	7.756	1.000	0.029	0.084	0.888	0.192
#silvertowntunnel	group interest	0.383	0.397	1.018	31.079	136.834	0.007	0.000	1.000	6.449	5.089	1.170	7.317	1.000	0.090	0.007	0.903	-0.083
Sincil Bank	live events	0.186	0.980	0.990	123.157	371.598	0.020	0.039	0.980	2.435	4.392	1.081	9.068	1.000	0.038	0.064	0.899	0.072
Sir Alex Ferguson	news	0.569	0.602	1.777	98.964	96.396	0.033	0.145	1.003	9.468	8.623	4.925	8.389	1.000	0.015	0.096	0.888	0.222
Sir Bobby Charlton	news	0.852	0.877	0.655	104.418	105.797	0.003	0.398	1.003	9.172	8.921	2.300	7.013	1.000	0.003	0.133	0.864	0.378
Sir Nigel Rodley	news	0.908	0.914	0.140	112.137	113.134	0.006	0.205	0.777	9.242	9.092	3.067	6.967	1.000	0.056	0.150	0.794	0.275
Sir Patrick Coghlin	news	0.699	0.709	0.275	100.242	98.753	0.000	0.486	0.948	9.272	8.727	4.030	7.460	1.000	0.128	0.109	0.762	-0.067
#Skins	commemoratives	0.462	0.632	0.406	95.745	358.708	0.000	0.358	1.009	7.142	6.411	3.414	6.662	1.000	0.056	0.048	0.896	0.001
Slaven Bilic	news	0.835	0.856	1.359	95.473	101.178	0.266	0.106	0.989	9.127	8.973	2.681	7.192	1.000	0.044	0.042	0.915	0.015
#SLTchat	group interest	0.478	0.538	0.287	88.888	151.598	0.020	0.566	0.757	8.480	7.464	5.069	7.739	1.000	0.017	0.053	0.931	0.104
#SmackDownLIVE	live events	0.526	0.594	1.454	102.651	97.222	0.056	0.207	0.977	8.177	7.953	3.344	9.486	1.000	0.022	0.142	0.837	0.289
#SmearForSmear	group interest	0.338	0.373	2.059	83.524	103.219	0.251	0.114	0.984	8.444	7.575	3.991	8.856	1.000	0.063	0.113	0.824	0.058
#smellyfilms	group interest	0.698	0.795	1.263	98.547	97.982	0.041	0.294	0.918	8.996	8.506	3.137	8.226	1.000	0.118	0.146	0.736	0.063
Sniper Elite 4	group interest	0.203	0.303	1.019	34.265	123.616	0.006	0.000	1.000	5.760	4.264	1.224	7.982	1.000	0.117	0.037	0.845	-0.078
#socialmobility	news	0.463	0.478	0.214	73.280	119.161	0.006	0.860	1.019	8.726	7.876	5.613	7.174	1.000	0.051	0.103	0.846	0.109
#SOULEI	live events	0.630	0.717	1.602	107.237	98.689	0.064	0.275	0.938	9.188	8.782	4.378	9.355	1.000	0.045	0.153	0.803	0.278
#SoundOfMusicals	live events	0.499	0.543	1.373	81.305	107.588	0.042	0.106	0.950	9.133	8.231	3.052	8.649	1.000	0.048	0.050	0.901	0.007
#SpicerFacts	group interest	0.362	0.456	1.195	89.672	98.715	0.087	0.154	0.964	7.492	6.278	2.748	9.644	1.000	0.027	0.174	0.799	0.335
#SPOILMEFARIDA	group interest	0.865	0.865	1.293	86.262	98.074	0.025	0.056	0.985	8.787	8.423	2.855	9.026	1.000	0.047	0.092	0.860	0.094
#Sportscene	live events	0.408	0.470	1.420	76.636	114.464	0.000	0.044	0.979	8.958	7.699	2.714	8.369	1.000	0.030	0.111	0.859	0.153
#sportsinmusic	group interest	0.527	0.989	1.925	99.398	416.204	0.097	0.108	0.989	6.828	6.020	3.442	8.171	1.000	0.034	0.068	0.898	0.056
#SpyInTheWild	live events	0.217	1.000	1.056	44.522	107.547	0.036	0.017	0.994	7.044	5.020	1.493	8.870	1.000	0.030	0.066	0.904	0.046
#SquirrelAppreciationDay	commemoratives	0.669	0.701	1.200	74.578	49.522	0.158	0.057	0.990	9.866	9.154	2.701	9.488	1.000	0.035	0.155	0.811	0.242
Stacy Francis	live events	0.694	0.664	1.489	87.944	108.428	0.083	0.119	0.953	8.959	8.219	4.029	8.861	1.000	0.030	0.194	0.776	0.333
#StandWithYemen	news	0.224	0.237	0.620	82.730	100.494	0.021	0.810	0.928	8.692	7.094	4.269	8.114	1.000	0.072	0.050	0.878	-0.044
#StarsInCars	group interest	0.655	0.705	1.504	99.235	102.138	0.039	0.164	0.961	7.893	7.511	3.439	9.189	1.000	0.088	0.098	0.814	0.017
State Department	news	0.218	0.263	1.008	30.535	160.992	0.008	0.004	1.000	6.975	5.304	1.077	7.666	1.000	0.018	0.026	0.956	0.004
State Dept	news	0.734	0.992	0.152	93.592	99.099	0.051	0.686	0.972	9.569	9.105	5.723	7.500	1.000	0.131	0.036	0.833	-0.190
Status Quo	news	0.771	0.811	0.101	108.479	98.647	0.076	0.222	0.977	9.540	9.181	5.004	8.905	1.000	0.106	0.046	0.848	-0.132
#StDwynwensDay	commemoratives	0.606	0.661	0.168	88.612	121.665	0.022	0.506	0.870	9.247	8.547	5.844	9.108	1.000	0.096	0.054	0.849	-0.102
#stereounderground	live events	0.546	0.603	2.466	102.420	225.362	0.063	0.368	0.891	8.055	7.384	5.478	8.314	1.000	0.004	0.214	0.782	0.449
Steve Bruce	news	0.151	0.267	0.977	86.337	456.372	0.430	0.267	0.953	4.448	4.181	1.164	7.474	1.000	0.014	0.108	0.879	0.198
Steve Mcmanaman	live events	0.764	0.812	0.539	87.676	105.231	0.005	0.206	0.981	9.091	8.685	3.232	7.273	1.000	0.013	0.036	0.951	0.066
Steven Gerrard	news	0.429	0.494	0.407	89.911	32.970	0.136	0.071	1.080	10.733	9.451	5.604	9.079	1.000	0.123	0.093	0.784	-0.049
Steven Taylor	news	0.773	0.786	0.729	74.278	133.742	0.105	0.675	0.668	9.079	8.663	4.459	7.012	1.000	0.004	0.088	0.908	0.153
Still 0-0	live events	0.508	0.606	0.593	96.458	104.434	0.061	0.312	0.918	9.221	8.347	3.928	8.741	1.000	0.018	0.109	0.873	0.220
#STKMUN	live events	0.653	0.704	0.593	102.761	99.286	0.050	0.108	1.003	9.496	8.863	6.333	9.397	1.000	0.054	0.092	0.854	0.080
Stoke and Copeland	news	0.342	0.405	1.664	74.523	130.168	0.059	0.082	0.987	8.943	7.582	3.502	8.997	1.000	0.064	0.101	0.835	0.065
#StopYellowface	group interest	0.735	0.785	0.510	110.567	98.948	0.107	0.215	0.833	9.234	8.861	4.769	7.663	1.000	0.063	0.061	0.876	-0.028
Stuart Findlay	live events	0.851	0.895	1.705	104.791	109.215	0.066	0.121	0.978	8.284	8.056	3.008	8.014	1.000	0.076	0.170	0.753	0.259
#sugarfreefarm	live events	0.703	0.988	0.651	100.733	230.529	0.122	0.424	0.773	8.206	7.774	2.605	6.984	1.000	0.025	0.060	0.916	0.110
Suge Knight	group interest	0.206	0.260	1.388	87.532	102.098	0.108	0.105	0.951	8.545	5.808	3.740	9.893	1.000	0.065	0.120	0.815	0.121
Suicide Squad	group interest	0.980	0.887	0.087	72.095	99.317	0.120	0.378	1.010	9.193	9.030	1.000	7.474	1.000	0.162	0.064	0.775	-0.294
#SundayBrunch	group interest	0.644	0.661	0.259	90.234	166.314	0.079	0.159	0.983	8.766	8.085	4.165	8.480	1.000	0.269	0.073	0.658	-0.492
#SundayMorning	group interest	0.439	0.490	2.672	88.681	113.575	0.097	0.214	0.969	9.129	8.177	5.753	9.658	1.000	0.022	0.125	0.853	0.230
#sundayroast	group interest	0.867	0.746	2.604	105.610	115.512	0.061	0.214	0.948	9.162	8.736	6.296	9.533	1.000	0.065	0.130	0.805	0.154
#sunset	group interest	0.347	0.428	2.661	94.106	37.024	0.128	0.337	0.915	10.589	8.960	7.466	10.386	1.000	0.019	0.133	0.848	0.274
Super Bowl	live events	0.623	0.652	3.781	86.358	133.755	0.023	0.298	1.000	8.989	8.253	7.862	9.617	1.000	0.015	0.137	0.848	0.279
#Supergirl	live events	0.641	0.688	0.259	88.115	105.861	0.039	0.097	0.979	9.535	8.862	5.551	9.101	1.000	0.035	0.290	0.676	0.618
#SupernaturalUK	live events	0.913	0.840	1.656	74.390	110.117	0.057	0.103	0.978	9.009	8.727	3.169	8.091	1.000	0.029	0.218	0.753	0.422
#SuperSunday	live events	0.455	0.476	2.018	88.124	107.226	0.068	0.071	0.987	6.235	5.300	2.829	9.100	1.000	0.083	0.140	0.777	0.107
Supreme Court	news	0.224	0.293	2.004	84.730	155.194	0.103	0.106	0.954	8.567	6.687	5.106	9.633	1.000	0.082	0.107	0.811	0.070
Supreme x Louis Vuitton	group interest	0.615	0.992	0.468	90.835	105.506	0.065	0.351	0.961	9.434	8.676	4.433	8.588	1.000	0.023	0.221	0.755	0.524
Surrey County Council	news	0.864	0.873	0.027	67.423	120.825	0.012	0.272	1.036	9.279	9.043	3.059	6.734	1.000	0.031	0.253	0.715	0.504
Sweet Charity	live events	0.661	0.676	0.131	101.910	102.764	0.050	0.430	0.977	9.433	8.799	5.647	7.161	1.000	0.052	0.051	0.897	0.002
#SWEETSEXYSAVAGE	live events	0.466	0.515	0.597	85.203	134.416	0.059	0.436	0.925	8.992	7.950	6.381	9.430	1.000	0.016	0.372	0.612	0.711
T2 Trainspotting	news	0.628	0.653	1.268	93.590	129.773	0.019	0.054	0.987	8.738	8.130	2.516	7.824	1.000	0.022	0.164	0.814	0.381
#T2trainspotting	group interest	0.465	0.494	0.267	78.666	119.616	0.087	0.794	1.003	9.102	8.145	4.270	7.803	1.000	0.039	0.094	0.868	0.088
#TalkingSmack	live events	0.801	0.818	1.097	81.762	105.332	0.171	0.136	0.895	8.968	8.583	2.413	8.621	1.000	0.020	0.129	0.851	0.240
Tam Dalyell	news	0.794	0.796	1.709	80.523	106.740	0.165	0.018	0.995	8.289	7.768	3.317	7.689	1.000	0.036	0.126	0.838	0.206
#TattooFixers	live events	0.619	0.749	0.150	80.492	105.117	0.008	0.589	1.061	9.402	8.703	4.869	6.564	1.000	0.130	0.034	0.836	-0.253
#TeenWolf	live events	0.514	0.481	1.274	73.877	106.251	0.079	0.082	0.949	7.764	6.816	2.804	9.248	1.000	0.045	0.170	0.785	0.268
Tel Aviv to Jerusalem	news	0.908	0.912	1.103	67.985	159.023	0.179	0.034	0.992	7.933	7.712	1.821	8.350	1.000	0.053	0.069	0.878	0.069
#TelenetUCICXWC	live events	0.733	0.828	0.900	102.672	104.170	0.003	0.438	0.790	9.588	9.144	4.222	6.437	1.000	0.007	0.001	0.991	-0.020
#ThanksObama	news	0.379	0.440	1.401	86.453	179.797	0.047	0.099	0.983	6.831	6.955	2.449	8.959	1.000	0.039	0.098	0.863	0.141
#ThankYouObama	news	0.874	0.811	1.277	91.249	114.373	0.014	0.112	0.984	9.317	9.016	3.027	8.314	1.000	0.030	0.169	0.801	0.347
#ThankYouTrump	group interest	0.723	0.737	1.232	84.282	118.136	0.034	0.073	0.955	8.947	8.310	2.883	9.019	1.000	0.043	0.172	0.786	0.278
The Cadburys Premier League	news	1.260	0.920	2.149	110.476	107.674	0.041	0.069	0.964	9.350	9.210	4.206	8.683	1.000	0.083	0.112	0.805	0.109
The Day After Tomorrow	live events	0.636	0.688	0.101	96.053	105.352	0.357	0.143	1.503	9.441	8.734	2.727	7.335	1.000	0.047	0.107	0.846	0.188
The Foreign Office	news	0.706	0.729	0.095	121.691	105.377	0.040	0.043	1.683	9.599	9.105	5.594	6.956	1.000	0.023	0.036	0.940	0.050
The Last Jedi	news	0.661	0.714	0.246	96.138	105.382	0.025	0.146	1.171	9.571	8.983	5.018	7.342	1.000	0.236	0.026	0.739	-0.485
The Mirror	news	0.849	0.852	0.490	88.093	121.638	0.110	0.087	2.084	9.313	9.070	2.013	6.804	1.000	0.130	0.020	0.850	-0.356
The Other Woman	live events	0.694	0.734	0.225	86.567	106.344	0.175	0.370	1.276	9.575	9.043	6.278	9.440	1.000	0.053	0.092	0.855	0.089
The Piano Guys	live events	0.569	0.612	0.086	102.055	105.929	0.053	0.055	1.418	9.523	8.726	5.715	8.564	1.000	0.086	0.125	0.789	0.081
The Storyteller	live events	0.776	0.832	0.802	107.266	105.774	0.078	0.078	1.450	9.297	8.946	4.659	8.323	1.000	0.062	0.108	0.830	0.098
The Variety Bazaar	news	0.367	0.449	0.598	89.344	110.596	0.050	0.478	1.315	9.333	8.007	7.180	9.828	1.000	0.011	0.139	0.850	0.311
#TheAviators	commemoratives	0.748	0.763	1.499	93.331	107.272	0.089	0.074	1.237	9.502	9.102	3.890	7.588	1.000	0.031	0.059	0.909	0.071
#TheBigQuestions	live events	0.724	0.767	1.265	80.671	111.854	0.000	0.037	0.910	5.648	5.220	2.667	8.890	1.000	0.028	0.164	0.808	0.335
#TheChrisRamseyShow	live events	0.186	0.308	1.366	103.616	245.297	0.221	0.087	1.000	7.918	5.539	3.278	9.641	1.000	0.116	0.113	0.771	-0.011
#TheFlash	live events	0.582	0.610	1.131	82.836	108.708	0.074	0.215	0.977	7.285	6.457	2.264	8.520	1.000	0.068	0.117	0.815	0.098
#TheHalcyon	live events	0.745	0.714	1.541	69.371	112.955	0.162	0.085	0.979	8.872	8.335	3.738	8.717	1.000	0.029	0.126	0.846	0.208
#TheReassembler	live events	0.387	0.420	1.165	69.843	119.493	0.132	0.104	0.975	7.866	7.010	2.383	9.367	1.000	0.041	0.166	0.793	0.237
#ThereIsNoEscapeFrom	group interest	0.299	0.365	1.198	72.934	122.690	0.109	0.060	0.980	8.978	7.662	2.699	9.271	1.000	0.041	0.112	0.847	0.156
#TheresaAndDonald	group interest	0.677	0.625	1.351	72.085	117.047	0.014	0.025	1.000	8.777	7.967	2.886	8.794	1.000	0.086	0.084	0.831	0.002
#TheStageAwards	live events	0.636	0.686	1.050	111.876	353.174	0.479	0.000	1.000	5.695	5.508	1.320	7.789	1.000	0.049	0.106	0.845	0.169
#TheUndateables	group interest	0.727	0.753	1.217	97.536	109.372	0.018	0.148	0.929	8.452	8.232	2.896	8.028	1.000	0.003	0.293	0.704	0.669
#TheView	live events	0.616	0.677	1.372	86.875	109.242	0.053	0.076	0.977	9.229	8.591	3.212	8.956	1.000	0.063	0.174	0.763	0.248
